order_id,customer_id,product_id,category,price,discount,quantity,payment_method,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_month,order_day_of_week,order_day,order_year
100869,13486,248001,Home,87.34,0.0,1,Credit Card,9,East,No,87.34,7.18,17.28,21,Female,2,2,19,2025
100870,11810,201726,Grocery,22.1,0.1,1,UPI,5,West,No,19.89,4.13,-2.54,53,Male,1,5,13,2024
100871,16588,248917,Beauty,4.12,0.0,1,COD,6,South,No,4.12,2.33,-0.48,67,Female,3,2,26,2025
100872,12923,214268,Toys,73.89,0.0,1,Debit Card,9,South,No,73.89,7.83,21.73,24,Female,12,5,30,2023
100873,15301,246745,Beauty,30.24,0.0,2,Credit Card,4,North,No,60.48,4.3,22.92,25,Female,5,3,1,2025
100874,12214,200907,Sports,14.84,0.1,1,Wallet,4,Central,No,13.36,2.99,1.02,65,Female,8,3,14,2025
100875,14186,225759,Home,10.61,0.3,3,UPI,4,North,No,22.28,4.82,1.42,44,Female,3,0,3,2025
100876,10713,213764,Grocery,12.87,0.1,2,Debit Card,6,East,No,23.17,3.98,-2.13,44,Male,1,0,1,2024
100877,15977,224409,Home,503.85,0.0,1,Debit Card,5,East,No,503.85,7.82,133.26,23,Other,4,6,28,2024
100878,13602,208390,Beauty,21.19,0.05,4,Debit Card,5,North,No,80.52,5.95,30.28,63,Male,6,0,24,2024
100879,14134,230172,Beauty,13.7,0.0,2,Debit Card,4,South,No,27.4,6.24,6.09,55,Male,8,0,26,2024
100880,17293,235223,Fashion,142.45,0.0,1,PayPal,5,East,No,142.45,6.85,43.01,58,Male,1,4,5,2024
100881,13522,237976,Fashion,208.17,0.05,1,COD,4,West,No,197.76,8.37,60.85,23,Female,4,1,29,2025
100882,14268,240542,Electronics,548.79,0.0,2,PayPal,6,East,Yes,1097.58,9.58,122.13,27,Male,5,6,12,2024
100883,14748,247324,Sports,134.45,0.0,1,Credit Card,5,West,No,134.45,7.67,32.66,36,Female,10,1,3,2023
100884,14849,248196,Fashion,5.1,0.0,4,UPI,6,South,No,20.4,4.25,2.89,26,Female,9,1,9,2025
100885,11243,203365,Home,59.56,0.0,1,COD,5,South,No,59.56,6.59,10.09,59,Female,8,1,13,2024
100886,13709,225836,Grocery,35.14,0.0,1,COD,4,West,No,35.14,4.06,-1.25,51,Male,11,2,29,2023
100887,11081,228554,Beauty,14.25,0.0,1,COD,4,West,No,14.25,1.86,4.55,58,Other,11,5,11,2023
100888,15779,221663,Electronics,182.38,0.0,1,Credit Card,5,Central,No,182.38,7.26,14.63,24,Male,6,2,4,2025
100889,16619,205951,Toys,17.15,0.0,1,UPI,4,West,No,17.15,2.8,4.06,42,Other,7,6,14,2024
100890,10455,215175,Fashion,34.2,0.05,1,Debit Card,4,West,No,32.49,5.34,6.03,59,Male,9,6,8,2024
100891,14924,211027,Beauty,50.96,0.0,1,Debit Card,5,South,No,50.96,6.59,16.34,61,Female,11,4,15,2024
100892,10894,242273,Home,21.22,0.2,1,Wallet,3,North,No,16.98,4.75,0.0,32,Male,2,1,11,2025
100893,11384,210094,Fashion,57.86,0.0,2,Credit Card,4,North,No,115.72,6.49,34.01,45,Male,7,3,4,2024
100894,11958,223081,Electronics,438.26,0.0,2,Credit Card,7,East,No,876.52,8.93,96.25,60,Female,3,5,23,2024
100895,13072,212167,Fashion,109.29,0.0,1,Debit Card,4,Central,No,109.29,6.89,31.36,52,Female,10,6,6,2024
100896,16530,208769,Electronics,224.68,0.0,2,Credit Card,6,South,No,449.36,10.32,43.6,43,Female,9,0,8,2025
100897,11996,223060,Fashion,22.19,0.05,1,PayPal,5,South,No,21.08,3.99,3.39,61,Female,10,6,13,2024
100898,16491,201020,Grocery,13.97,0.1,1,Credit Card,3,Central,No,12.57,6.57,-5.56,57,Female,9,6,8,2024
100899,14285,211845,Home,179.94,0.1,1,Credit Card,4,West,No,161.95,8.87,36.48,45,Female,2,0,19,2024
100900,10504,236612,Toys,5.69,0.05,1,Wallet,7,East,No,5.41,4.34,-2.18,54,Male,9,4,6,2024
100901,11214,236341,Beauty,7.22,0.0,4,Credit Card,5,North,No,28.88,4.82,8.18,26,Female,6,2,19,2024
100902,11531,210485,Sports,40.09,0.0,1,Credit Card,3,Central,No,40.09,5.71,6.32,19,Female,2,2,19,2025
100903,13440,238210,Electronics,142.6,0.2,2,Credit Card,4,West,No,228.16,8.84,18.54,68,Other,4,1,29,2025
100904,17576,207914,Fashion,73.29,0.2,2,Credit Card,5,South,No,117.26,7.23,33.81,40,Male,2,1,27,2024
100905,10823,240719,Home,109.61,0.1,2,Credit Card,4,West,No,197.3,8.26,46.98,42,Female,6,1,17,2025
100906,10928,208802,Grocery,11.45,0.0,1,Credit Card,3,Central,No,11.45,3.9,-2.98,41,Female,4,4,12,2024
100907,15029,241288,Electronics,54.81,0.2,1,Debit Card,7,South,No,43.85,7.0,-1.74,35,Female,9,0,2,2024
100908,15236,233314,Home,689.38,0.05,1,Debit Card,6,East,Yes,654.91,8.78,174.59,26,Male,10,0,21,2024
100909,10133,248298,Electronics,625.48,0.0,1,Credit Card,4,Central,No,625.48,9.08,65.98,57,Female,10,6,8,2023
100910,12105,219565,Home,87.21,0.05,3,Credit Card,7,West,No,248.55,7.54,62.05,29,Female,11,1,21,2023
100911,13627,227617,Beauty,4.7,0.0,1,UPI,4,West,No,4.7,2.36,-0.24,59,Other,7,0,15,2024
100912,14780,241766,Sports,126.54,0.0,1,Debit Card,6,East,No,126.54,6.52,31.44,52,Male,5,0,19,2025
100913,16815,225609,Electronics,298.89,0.0,1,Credit Card,4,Central,No,298.89,8.94,26.93,50,Male,7,3,17,2025
100914,16316,244233,Electronics,417.83,0.15,3,Credit Card,5,Central,No,1065.47,9.45,118.41,50,Female,3,4,22,2024
100915,11852,220371,Home,159.03,0.0,1,Debit Card,6,South,No,159.03,8.74,35.79,61,Female,5,6,5,2024
100916,14910,248384,Grocery,3.21,0.0,1,PayPal,3,Central,No,3.21,1.2,-0.94,46,Male,2,6,25,2024
100917,15268,219124,Fashion,24.6,0.0,1,Debit Card,5,South,No,24.6,4.18,4.43,37,Female,3,6,17,2024
100918,14175,212717,Home,12.36,0.0,2,Debit Card,5,Central,No,24.72,6.46,0.46,21,Other,5,6,25,2025
100919,12933,248193,Home,540.89,0.05,3,PayPal,5,Central,No,1541.54,10.56,421.07,36,Female,8,6,31,2025
100920,13284,237669,Electronics,583.75,0.0,1,Credit Card,6,South,No,583.75,10.09,59.96,41,Male,5,6,4,2025
100921,14298,226272,Toys,53.97,0.05,1,COD,3,North,No,51.27,3.98,16.53,31,Female,3,6,2,2025
100922,12811,211842,Fashion,7.22,0.2,3,COD,5,East,No,17.33,4.65,1.42,30,Female,7,3,11,2024
100923,15348,238476,Sports,78.23,0.2,1,Debit Card,4,West,No,62.58,6.1,12.67,55,Female,11,3,2,2023
100924,15795,202082,Home,191.18,0.0,1,UPI,5,East,No,191.18,8.31,45.22,31,Female,6,1,11,2024
100925,11250,226261,Beauty,5.68,0.0,3,Debit Card,7,East,No,17.04,6.11,1.56,36,Male,6,0,23,2025
100926,15778,220970,Electronics,537.82,0.0,5,Credit Card,7,West,No,2689.1,11.7,310.99,31,Female,5,6,19,2024
100927,15651,209795,Grocery,14.73,0.0,1,Credit Card,6,East,No,14.73,4.79,-3.61,68,Female,3,5,22,2025
100928,13512,245309,Fashion,211.34,0.0,4,Credit Card,4,Central,No,845.36,10.88,285.0,56,Male,4,2,24,2024
100929,17569,233028,Sports,24.93,0.05,1,Credit Card,5,East,No,23.68,4.7,2.4,61,Male,9,3,5,2024
100930,16190,220180,Toys,21.52,0.0,1,Wallet,4,West,No,21.52,4.61,4.0,33,Female,9,3,19,2024
100931,11256,246335,Beauty,75.03,0.0,2,Credit Card,5,North,No,150.06,5.41,62.12,29,Male,12,2,11,2024
100932,13376,227351,Fashion,71.93,0.0,1,Credit Card,4,South,No,71.93,7.01,18.17,34,Male,9,4,27,2024
100933,15645,238750,Grocery,6.39,0.1,2,PayPal,3,Central,No,11.5,2.8,-1.88,66,Female,10,4,27,2023
100934,15262,233268,Fashion,11.24,0.0,3,UPI,6,North,No,33.72,5.53,6.27,69,Male,1,3,18,2024
100935,13486,201015,Grocery,44.68,0.05,2,COD,4,North,No,84.89,7.47,-0.68,20,Male,7,4,5,2024
100936,13584,243293,Electronics,74.25,0.0,1,PayPal,6,North,No,74.25,6.54,2.37,66,Female,10,0,7,2024
100937,11396,224489,Home,496.59,0.0,1,UPI,5,North,No,496.59,9.75,129.3,63,Male,8,2,14,2024
100938,13637,236731,Electronics,167.55,0.05,1,UPI,3,North,No,159.17,6.62,12.48,32,Female,6,6,2,2024
100939,13330,211866,Electronics,689.71,0.0,2,Credit Card,4,North,No,1379.42,10.6,154.93,49,Male,2,3,27,2025
100940,12703,245015,Fashion,44.73,0.0,2,PayPal,4,West,No,89.46,5.43,25.88,48,Male,7,5,12,2025
100941,10470,235474,Electronics,842.07,0.0,1,UPI,4,Central,No,842.07,9.93,91.12,68,Male,5,0,26,2025
100942,17114,215272,Grocery,8.32,0.1,1,Debit Card,4,West,No,7.49,2.32,-1.72,47,Female,3,2,26,2025
100943,15131,232161,Toys,39.28,0.05,2,PayPal,5,North,No,74.63,7.47,22.38,64,Female,7,3,17,2025
100944,11353,202099,Electronics,138.5,0.2,2,Credit Card,6,South,No,221.6,8.8,17.79,30,Male,10,2,25,2023
100945,12783,206386,Fashion,35.91,0.1,1,PayPal,5,West,No,32.32,5.55,5.76,52,Female,2,6,11,2024
100946,12831,205338,Sports,194.16,0.1,1,COD,4,South,No,174.74,6.66,45.76,23,Male,7,4,25,2025
100947,15063,208300,Home,26.59,0.1,1,Credit Card,6,East,No,23.93,4.67,2.03,51,Female,12,6,29,2024
100948,10357,221400,Toys,27.65,0.0,2,UPI,4,West,No,55.3,6.5,15.62,37,Other,1,5,4,2025
100949,13019,224641,Home,85.61,0.1,4,COD,7,East,No,308.2,7.68,78.62,49,Male,6,6,15,2025
100950,17575,204297,Sports,80.79,0.05,1,Credit Card,6,South,No,76.75,7.06,15.96,58,Female,7,0,21,2025
100951,10667,219332,Beauty,24.2,0.0,3,UPI,5,North,No,72.6,6.08,26.59,45,Male,12,3,7,2023
100952,14468,241173,Beauty,10.9,0.0,2,UPI,5,Central,No,21.8,4.69,5.12,18,Female,8,3,29,2024
100953,15127,247862,Fashion,9.98,0.0,1,Credit Card,5,West,No,9.98,3.82,-0.33,23,Male,10,5,14,2023
100954,11145,215201,Home,12.48,0.05,1,Credit Card,8,East,No,11.86,3.47,-0.15,40,Male,5,2,29,2024
100955,15467,245382,Electronics,233.21,0.0,1,Wallet,7,East,No,233.21,8.58,19.41,42,Male,2,3,22,2024
100956,16819,246129,Beauty,10.67,0.05,3,Debit Card,5,Central,Yes,30.41,6.22,7.46,52,Male,1,1,28,2025
100957,14185,233808,Home,141.96,0.0,1,Wallet,3,North,No,141.96,5.87,33.88,40,Female,7,3,18,2024
100958,13719,212810,Toys,26.75,0.1,1,Credit Card,4,Central,No,24.08,5.19,4.44,62,Male,10,5,7,2023
100959,12745,207988,Fashion,39.45,0.0,1,Credit Card,4,North,No,39.45,5.63,8.18,31,Other,8,0,18,2025
100960,17483,240327,Home,137.04,0.05,1,PayPal,5,Central,No,130.19,8.51,27.94,50,Male,3,2,5,2025
100961,17345,219579,Fashion,45.45,0.15,4,COD,5,East,No,154.53,6.96,47.13,69,Female,7,2,9,2025
100962,10539,221483,Beauty,3.11,0.0,1,Credit Card,5,South,No,3.11,1.16,0.24,24,Female,8,5,30,2025
100963,12779,200503,Toys,38.25,0.0,1,Debit Card,4,West,No,38.25,6.17,9.13,56,Female,6,2,26,2024
100964,14964,205344,Toys,3.21,0.0,5,Credit Card,4,North,No,16.05,5.13,1.29,56,Male,11,2,6,2024
100965,14136,208947,Grocery,7.95,0.0,1,COD,5,West,No,7.95,4.41,-3.77,53,Male,9,3,11,2025
100966,14835,209533,Grocery,2.55,0.0,1,Credit Card,5,West,No,2.55,2.95,-2.75,40,Male,10,3,26,2023
100967,13775,247576,Toys,23.35,0.2,1,UPI,5,South,No,18.68,3.51,3.96,34,Female,4,4,19,2024
100968,16042,240916,Fashion,24.37,0.0,1,UPI,5,West,No,24.37,3.93,4.6,40,Female,5,4,16,2025
100969,16645,246923,Fashion,8.63,0.05,2,Credit Card,4,West,No,16.4,4.3,1.44,18,Female,10,2,23,2024
100970,17102,215193,Home,16.11,0.0,1,Debit Card,6,West,No,16.11,4.51,0.0,53,Male,11,0,11,2024
100971,17312,201381,Grocery,4.56,0.05,1,Debit Card,9,East,No,4.33,1.44,-1.09,63,Male,7,1,1,2025
100972,15320,207012,Home,154.89,0.0,1,Credit Card,5,Central,No,154.89,6.07,37.3,59,Male,6,3,12,2025
100973,15024,215213,Fashion,67.28,0.0,1,Debit Card,4,West,No,67.28,4.88,18.67,38,Male,9,0,1,2025
100974,16132,227563,Grocery,2.81,0.05,1,Credit Card,5,East,No,2.67,1.67,-1.46,66,Female,6,1,17,2025
100975,17891,215212,Home,29.72,0.0,1,UPI,9,East,No,29.72,4.18,4.14,69,Female,8,4,1,2025
100976,12508,230124,Sports,98.45,0.0,1,Debit Card,4,South,No,98.45,7.1,22.44,51,Female,3,2,27,2024
100977,12779,246576,Toys,64.0,0.1,2,Credit Card,3,Central,No,115.2,7.51,38.57,26,Female,7,6,14,2024
100978,16895,210711,Toys,17.83,0.0,2,COD,7,West,No,35.66,4.09,10.17,58,Female,5,6,18,2025
100979,10924,230266,Toys,26.46,0.0,1,Debit Card,4,South,No,26.46,5.59,4.99,51,Female,7,0,15,2024
100980,12956,247941,Toys,18.85,0.0,3,Credit Card,4,Central,No,56.55,7.18,15.44,30,Male,10,2,11,2023
100981,11581,209515,Sports,20.89,0.05,1,Wallet,3,Central,No,19.85,5.57,0.38,67,Male,1,5,4,2025
100982,17714,220193,Home,395.44,0.0,1,Credit Card,3,North,No,395.44,10.15,100.57,27,Male,5,0,20,2024
100983,13324,244707,Sports,17.35,0.1,1,Credit Card,4,South,No,15.62,2.83,1.86,26,Female,10,2,4,2023
100984,14485,202131,Toys,30.06,0.0,1,Credit Card,3,North,No,30.06,5.49,6.53,19,Female,12,1,10,2024
100985,15713,202424,Fashion,195.77,0.1,1,Debit Card,3,North,No,176.19,7.31,54.36,25,Female,1,3,16,2025
100986,17026,244344,Fashion,23.89,0.0,1,PayPal,5,East,No,23.89,4.68,3.68,55,Male,12,0,23,2024
100987,10255,221823,Fashion,14.26,0.1,1,COD,4,Central,No,12.83,3.93,0.56,59,Female,3,3,27,2025
100988,14804,209200,Beauty,23.46,0.0,1,Debit Card,5,South,No,23.46,6.52,4.04,45,Male,3,1,5,2024
100989,11838,223031,Electronics,565.15,0.15,1,Credit Card,3,Central,No,480.38,8.62,49.03,40,Female,2,3,6,2025
100990,11944,203216,Toys,60.71,0.0,1,Debit Card,7,Central,No,60.71,6.56,17.72,51,Female,10,5,12,2024
100991,16593,245594,Electronics,434.51,0.1,1,Debit Card,4,West,No,391.06,8.41,38.52,20,Female,2,0,19,2024
100992,10009,200016,Electronics,183.02,0.1,1,PayPal,5,West,No,164.72,8.49,11.28,35,Male,10,0,28,2024
100993,12871,237438,Fashion,38.53,0.0,2,Credit Card,3,Central,No,77.06,6.29,20.68,62,Other,2,4,14,2025
100994,10797,226378,Beauty,38.09,0.1,1,COD,3,Central,No,34.28,5.64,9.79,40,Female,8,0,4,2025
100995,17409,235391,Fashion,81.25,0.0,4,Wallet,6,East,Yes,325.0,9.76,103.99,25,Female,1,3,9,2025
100996,17418,231734,Home,20.18,0.05,1,Debit Card,4,South,No,19.17,6.19,-0.82,44,Female,6,4,28,2024
100997,14972,213350,Grocery,13.52,0.0,1,PayPal,7,East,No,13.52,2.45,-1.37,49,Female,12,5,30,2023
100998,15124,249281,Toys,69.31,0.05,1,COD,3,North,No,65.84,6.57,19.77,62,Male,2,4,14,2025
100999,17286,214450,Toys,32.25,0.1,2,Credit Card,7,East,No,58.05,7.96,15.26,40,Female,8,2,14,2024
101000,11015,201473,Beauty,3.18,0.1,1,Debit Card,4,South,No,2.86,2.85,-1.56,39,Female,2,3,1,2024
101001,11824,225525,Toys,7.01,0.0,3,Debit Card,4,Central,No,21.03,4.9,3.51,40,Male,5,6,4,2025
101002,14469,228572,Toys,13.58,0.0,2,Credit Card,3,Central,No,27.16,4.74,6.12,19,Male,12,1,26,2023
101003,13136,242028,Grocery,17.13,0.0,1,Credit Card,6,East,No,17.13,4.51,-3.14,51,Male,1,6,7,2024
101004,12193,237079,Electronics,313.33,0.05,2,PayPal,4,North,No,595.33,9.91,61.53,61,Male,12,6,15,2024
101005,10223,230110,Electronics,76.16,0.0,1,Credit Card,6,Central,No,76.16,7.28,1.86,58,Male,3,2,12,2025
101006,15358,235504,Electronics,485.64,0.0,1,Debit Card,3,North,No,485.64,9.76,48.52,41,Male,10,2,4,2023
101007,16320,226888,Grocery,25.02,0.0,3,Wallet,4,North,No,75.06,6.82,-0.82,19,Female,8,0,18,2025
101008,15898,201946,Beauty,8.64,0.3,1,Credit Card,6,East,No,6.05,3.72,-1.0,37,Male,7,6,13,2025
101009,14948,221943,Home,19.19,0.05,1,Credit Card,7,South,No,18.23,2.36,2.74,29,Male,2,4,9,2024
101010,17449,215740,Home,216.09,0.15,1,PayPal,4,West,No,183.68,6.4,45.03,45,Female,6,6,29,2025
101011,14158,226445,Toys,22.12,0.0,4,Credit Card,3,North,No,88.48,5.97,29.42,59,Male,7,0,14,2025
101012,15336,249452,Grocery,22.42,0.15,1,Credit Card,5,North,No,19.06,5.11,-3.59,66,Male,10,0,14,2024
101013,13925,209176,Sports,92.22,0.05,1,Credit Card,7,South,Yes,87.61,9.28,17.0,36,Female,9,4,5,2025
101014,16970,229866,Sports,65.02,0.0,1,Credit Card,5,East,No,65.02,4.87,14.64,63,Female,7,1,9,2024
101015,16938,244651,Fashion,167.2,0.0,5,Wallet,7,South,No,836.0,8.78,283.82,45,Male,5,6,4,2025
101016,14784,237269,Home,209.34,0.0,1,Credit Card,8,East,No,209.34,10.0,48.62,26,Male,1,6,19,2025
101017,15580,211618,Grocery,7.99,0.0,3,Debit Card,4,North,No,23.97,6.34,-4.42,62,Male,6,2,25,2025
101018,14000,224736,Toys,48.82,0.0,1,UPI,6,South,No,48.82,4.79,14.74,56,Female,3,6,2,2025
101019,11633,238682,Sports,505.19,0.0,1,Debit Card,6,South,No,505.19,9.33,142.23,33,Male,9,4,29,2023
101020,12152,224601,Electronics,169.77,0.15,1,Credit Card,5,South,No,144.3,6.77,10.55,54,Female,12,6,31,2023
101021,17266,232850,Electronics,774.77,0.0,1,Credit Card,5,South,No,774.77,10.5,82.47,65,Male,3,4,14,2025
101022,10510,241132,Electronics,65.1,0.0,4,Debit Card,5,West,No,260.4,8.0,23.25,25,Female,5,4,2,2025
101023,10384,205804,Beauty,8.91,0.1,2,Debit Card,3,Central,No,16.04,4.32,2.9,44,Female,10,2,9,2024
101024,10404,219525,Beauty,7.3,0.2,1,Credit Card,5,West,No,5.84,4.66,-2.03,43,Male,1,1,2,2024
101025,16966,245061,Grocery,6.81,0.05,1,Credit Card,5,West,No,6.47,4.65,-4.13,35,Male,10,2,25,2023
101026,14613,227419,Sports,91.32,0.0,1,Debit Card,6,East,Yes,91.32,7.82,19.58,34,Male,7,3,3,2025
101027,14571,223746,Fashion,67.58,0.05,1,Wallet,6,West,No,64.2,7.99,14.48,31,Female,7,5,12,2025
101028,12000,212812,Electronics,807.58,0.05,1,Credit Card,4,Central,No,767.2,9.79,82.27,31,Female,3,4,1,2024
101029,12756,226686,Toys,5.39,0.0,3,COD,5,South,No,16.17,4.12,2.35,53,Male,1,3,16,2025
101030,11668,235852,Home,123.68,0.0,1,COD,4,North,No,123.68,7.29,27.34,35,Male,12,0,4,2023
101031,15989,202045,Sports,89.55,0.0,1,Debit Card,7,South,No,89.55,7.2,19.66,55,Other,1,0,22,2024
101032,16914,225336,Beauty,18.03,0.2,1,PayPal,4,North,No,14.42,3.43,3.06,65,Male,5,5,31,2025
101033,11460,249356,Electronics,435.47,0.15,1,PayPal,4,South,Yes,370.15,9.19,35.23,39,Male,4,2,3,2024
101034,17190,245952,Electronics,284.08,0.0,4,PayPal,5,North,Yes,1136.32,11.56,124.8,65,Female,7,1,1,2025
101035,17140,230460,Home,115.19,0.0,2,Credit Card,4,West,No,230.38,8.2,56.31,31,Male,10,6,8,2023
101036,13636,247143,Home,317.63,0.1,1,UPI,3,North,No,285.87,8.29,71.75,22,Male,7,6,27,2025
101037,12724,221668,Sports,203.53,0.0,1,Credit Card,4,West,No,203.53,8.38,52.68,25,Female,8,4,29,2025
101038,14809,234320,Beauty,24.1,0.05,1,Debit Card,6,South,No,22.9,3.75,6.56,29,Other,2,6,18,2024
101039,17625,240584,Grocery,3.24,0.2,1,Wallet,5,East,No,2.59,1.93,-1.72,49,Male,11,3,2,2023
101040,14178,232575,Toys,64.68,0.2,1,PayPal,6,East,No,51.74,6.52,14.18,68,Female,7,1,1,2025
101041,15264,233592,Home,138.34,0.1,1,Credit Card,5,East,No,124.51,7.14,27.72,59,Male,12,3,14,2023
101042,17252,236516,Home,226.92,0.0,1,PayPal,6,South,No,226.92,8.12,55.42,64,Other,6,6,22,2025
101043,17245,205578,Sports,15.57,0.1,1,Debit Card,4,Central,No,14.01,4.6,-0.4,25,Female,5,5,31,2025
101044,16600,237965,Electronics,788.18,0.1,1,UPI,4,West,No,709.36,10.87,74.25,26,Male,5,6,5,2024
101045,15997,241798,Grocery,16.57,0.0,2,PayPal,5,South,No,33.14,4.81,-2.16,24,Male,12,5,14,2024
101046,12048,221079,Home,162.28,0.0,2,Credit Card,4,Central,No,324.56,7.44,83.44,32,Female,11,6,24,2024
101047,14146,200937,Grocery,2.54,0.0,2,Credit Card,4,South,No,5.08,2.71,-2.3,61,Male,11,4,1,2024
101048,14780,207595,Grocery,17.43,0.1,5,PayPal,4,West,No,78.44,7.91,-1.63,54,Male,1,1,7,2025
101049,10716,200424,Beauty,4.95,0.0,3,Credit Card,4,Central,No,14.85,4.75,1.93,34,Male,8,0,12,2024
101050,17939,244270,Electronics,68.67,0.05,1,Debit Card,4,West,No,65.24,6.83,1.0,63,Male,2,3,13,2025
101051,15565,203051,Beauty,12.64,0.0,1,Credit Card,3,North,No,12.64,4.38,1.31,48,Male,11,1,12,2024
101052,14544,235673,Beauty,3.57,0.15,1,Credit Card,4,West,No,3.03,0.96,0.4,37,Female,6,3,26,2025
101053,14976,231342,Toys,5.42,0.0,1,Credit Card,7,East,No,5.42,3.23,-1.06,39,Male,3,4,14,2025
101054,14583,212238,Electronics,470.9,0.0,2,Credit Card,5,North,No,941.8,8.63,104.39,31,Male,12,2,4,2024
101055,11823,227786,Home,247.18,0.15,1,COD,4,North,No,210.1,6.95,51.88,25,Female,9,2,18,2024
101056,12081,229668,Grocery,3.61,0.05,1,Debit Card,4,South,No,3.43,0.91,-0.64,69,Female,6,6,9,2024
101057,13419,202694,Grocery,23.82,0.05,1,Credit Card,4,North,No,22.63,2.66,-0.85,66,Male,3,1,12,2024
101058,16238,203595,Fashion,37.2,0.05,1,Debit Card,4,West,No,35.34,5.05,7.32,45,Male,1,6,5,2025
101059,17239,201267,Toys,64.3,0.1,1,Debit Card,4,North,No,57.87,5.12,18.03,41,Male,9,4,15,2023
101060,11574,200421,Electronics,98.76,0.1,3,Debit Card,3,North,No,266.65,7.51,24.49,30,Female,10,4,11,2024
101061,16297,219650,Toys,3.08,0.0,1,Debit Card,4,North,No,3.08,1.71,-0.48,33,Female,6,6,29,2025
101062,10249,207017,Fashion,96.69,0.2,1,Credit Card,5,East,Yes,77.35,5.97,21.1,56,Female,3,6,16,2025
101063,10673,209849,Grocery,6.92,0.0,1,Debit Card,5,South,No,6.92,2.91,-2.36,43,Female,4,5,26,2025
101064,14533,223513,Sports,70.08,0.0,1,PayPal,4,Central,No,70.08,5.05,15.97,23,Male,3,2,20,2024
101065,12165,249117,Home,104.41,0.0,1,Credit Card,3,North,No,104.41,5.19,24.04,23,Male,8,0,5,2024
101066,10770,244899,Fashion,90.74,0.0,1,Credit Card,4,North,No,90.74,6.17,25.59,36,Other,2,0,24,2025
101067,13962,241644,Fashion,8.89,0.0,1,Credit Card,4,West,No,8.89,3.21,-0.1,20,Male,5,4,17,2024
101068,17473,202226,Sports,88.77,0.0,1,Debit Card,6,South,No,88.77,7.26,19.37,49,Female,6,5,29,2024
101069,14363,204388,Grocery,8.41,0.15,3,PayPal,4,West,No,21.45,4.6,-2.88,25,Male,11,0,20,2023
101070,11984,202422,Sports,50.9,0.05,1,Debit Card,4,Central,No,48.36,5.65,8.86,23,Female,2,6,23,2025
101071,11077,239994,Toys,10.42,0.0,1,Credit Card,3,North,No,10.42,4.5,-0.33,42,Male,4,2,16,2025
101072,10235,209269,Toys,54.39,0.1,1,UPI,4,West,No,48.95,6.09,13.49,69,Female,4,4,12,2024
101073,10388,212177,Grocery,5.11,0.0,1,Debit Card,5,North,No,5.11,4.11,-3.7,22,Female,4,3,4,2024
101074,13037,212032,Sports,69.62,0.0,1,Debit Card,5,North,No,69.62,7.84,13.05,48,Male,8,2,6,2025
101075,17901,244276,Fashion,38.38,0.05,1,Debit Card,5,West,No,36.46,5.48,7.28,40,Male,8,1,6,2024
101076,14858,207316,Toys,27.03,0.0,1,Wallet,5,East,No,27.03,4.5,6.31,58,Female,9,0,25,2023
101077,11848,202843,Fashion,40.98,0.05,1,COD,7,East,No,38.93,5.81,7.82,68,Male,11,6,10,2024
101078,16544,228015,Grocery,13.78,0.3,2,Credit Card,6,East,No,19.29,4.45,-2.91,22,Female,5,4,9,2025
101079,14719,204111,Home,77.0,0.05,1,Debit Card,6,West,No,73.15,7.13,13.35,61,Male,1,3,18,2024
101080,12814,245231,Fashion,67.35,0.0,1,Debit Card,3,North,No,67.35,5.49,18.08,62,Female,9,5,21,2024
101081,13374,222043,Fashion,35.83,0.05,2,PayPal,7,East,No,68.08,6.71,17.12,61,Female,9,4,27,2024
101082,17062,230101,Sports,34.77,0.1,1,Debit Card,4,North,No,31.29,4.8,4.59,65,Female,9,3,19,2024
101083,13278,246546,Electronics,601.81,0.0,1,PayPal,3,North,No,601.81,9.45,62.77,46,Other,12,6,10,2023
101084,11252,236992,Grocery,20.09,0.0,5,Debit Card,3,Central,No,100.45,7.83,0.21,59,Female,3,6,23,2025
101085,16996,227870,Fashion,53.55,0.05,1,COD,7,South,No,50.87,6.75,11.05,19,Female,8,5,2,2025
101086,13981,237747,Fashion,41.29,0.1,4,Credit Card,4,Central,No,148.64,7.03,44.99,33,Female,12,4,13,2024
101087,14673,249577,Electronics,125.99,0.0,1,Credit Card,6,East,No,125.99,8.21,6.91,63,Female,8,4,22,2025
101088,12122,235169,Fashion,104.69,0.0,1,Debit Card,4,South,No,104.69,6.99,29.65,68,Female,11,4,1,2024
101089,14530,241709,Home,23.46,0.05,1,Credit Card,4,Central,No,22.29,3.66,2.58,37,Female,12,1,17,2024
101090,12150,229415,Home,73.62,0.05,2,Wallet,4,South,No,139.88,5.1,34.07,27,Male,3,4,29,2024
101091,17589,215685,Fashion,99.12,0.1,1,Debit Card,6,Central,Yes,89.21,7.57,23.65,50,Male,11,1,26,2024
101092,17871,215963,Electronics,344.21,0.05,3,Credit Card,6,West,No,981.0,10.76,106.96,19,Female,5,4,10,2024
101093,14859,229698,Fashion,33.39,0.0,1,Debit Card,4,South,No,33.39,5.85,5.84,25,Female,11,0,25,2024
101094,16881,229150,Toys,32.82,0.0,1,Debit Card,4,Central,No,32.82,4.78,8.35,43,Female,2,3,22,2024
